7899000000351	DIGEDRAT MAN	DIGEDRAT	MAN	HYPERA PHARMA
7899000000352	DORDENTE HEA	DORDENTE	HEA	HEARST LABORATORIOS DO BRASIL LTDA
7899000000353	PURAVIDA	PURAVIDA		NESTLE CIA
7899000000354	SILIMARINA FRT	SILIMARINA	FRT	FORTLIFE
7899000000355	INTOLIV ARE	INTOLIV	ARE	ARESE PHARMA LTDA.
7899000000356	NIMEGON SPR	NIMEGON	SPR	SUPERA
7899000000357	NEOCOPAN UNI	NEOCOPAN	UNI	UNIAO QUIMICA
7899000000358	LEVTY ACH	LEVTY	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000359	NAUTEX ACH	NAUTEX	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000360	VILDAGLIPTINA ALT	VILDAGLIPTINA	ALT	ALTHAIA
7899000000361	GUTTALAX (OPE)	GUTTALAX (OPE)		OPELLA
7899000000362	LIRUX EMS	LIRUX	EMS	EMS PHARMA
7899000000363	DIGESAN SNF	DIGESAN	SNF	SANOFI FARMACEUTICA
7899000000364	DOMPERIDONA NEO	DOMPERIDONA	NEO	HYPERA PHARMA
7899000000365	GLIMEPIRIDA EUR	GLIMEPIRIDA	EUR	EUROFARMA
7899000000366	GLICAZIDA PHA	GLICAZIDA	PHA	PHARLAB
7899000000367	AGLITIL SGM	AGLITIL	SGM	EMS PHARMA
7899000000368	AFTLIV NAT	AFTLIV	NAT	NATULAB
7899000000369	ACETONIDA DE TRIANCINOLONA GER	ACETONIDA DE TRIANCINOLONA	GER	EMS PHARMA
7899000000370	ENAX ARE	ENAX	ARE	ARESE PHARMA LTDA.
7899000000371	LACASS ARE	LACASS	ARE	ARESE PHARMA LTDA.
7899000000372	PRETEN ACH	PRETEN	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000373	TRIANCINOLONA ACETONIDA PRD	TRIANCINOLONA ACETONIDA	PRD	PRATI DONADUZZI
7899000000374	CAMOMILA CAT	CAMOMILA	CAT	CATARINENSE PHARMA
7899000000375	PRECOL ARE	PRECOL	ARE	ARESE PHARMA LTDA.
7899000000376	MAGMAX NAT	MAGMAX	NAT	NATULAB
7899000000377	PANTOCAL EUR	PANTOCAL	EUR	EUROFARMA
7899000000378	ATROVERAN HYP	ATROVERAN	HYP	HYPERA PHARMA
7899000000379	SOLIQUA SNF	SOLIQUA	SNF	SANOFI FARMACEUTICA
7899000000380	PLABEL BEL	PLABEL	BEL	BELFAR
7899000000381	SIMETICONA AIR	SIMETICONA	AIR	AIRELA PHARMACEUTICA
7899000000382	ANDREWS HAL	ANDREWS	HAL	HALEON
7899000000383	PRAZY LEG	PRAZY	LEG	EMS PHARMA
7899000000384	REHIDRALIN MAX	REHIDRALIN	MAX	MAXINUTRI
7899000000385	DIGESTINA UNI	DIGESTINA	UNI	UNIAO QUIMICA
7899000000386	PILULAS DE ERVA DE BICHO COMPOSTAS IMESCARD OSO	PILULAS DE ERVA DE BICHO COMPOSTAS IMESCARD	OSO	OSORIO DE MORAES
7899000000387	GLICLAZIDA NEO	GLICLAZIDA	NEO	HYPERA PHARMA
7899000000388	PENTASA FER	PENTASA	FER	FERRING
7899000000389	BE BETTER	BE BETTER		PAGUE MENOS
7899000000390	PIOTAZ GER	PIOTAZ	GER	EMS PHARMA
7899000000391	NOVALGINA (OPE)	NOVALGINA (OPE)		OPELLA
7899000000392	OSSOTRAT CEL	OSSOTRAT	CEL	CELLERA FARMA
7899000000393	ONCILEG LEG	ONCILEG	LEG	EMS PHARMA
7899000000394	NAUSICALM UNI	NAUSICALM	UNI	UNIAO QUIMICA
7899000000395	BEMOVE MOM	BEMOVE	MOM	MOMENTA FARMA
7899000000396	BROMOPRIDA GER	BROMOPRIDA	GER	EMS PHARMA
7899000000397	CLOR DE PIOGLITAZONA TEU	CLOR DE PIOGLITAZONA	TEU	TEUTO
7899000000398	CARVEDILOL ZYD	CARVEDILOL	ZYD	ZYDUS BRASIL
7899000000399	DOMPERIDONA GER	DOMPERIDONA	GER	EMS PHARMA
7899000000400	SITAGLIPTINA SDZ	SITAGLIPTINA	SDZ	SANDOZ
7899000000401	DULCOLAX SNF	DULCOLAX	SNF	SANOFI FARMACEUTICA
7899000000402	SENSILATTE PRD	SENSILATTE	PRD	PRATI DONADUZZI
7899000000403	MAGMILK AIR	MAGMILK	AIR	AIRELA PHARMACEUTICA
7899000000404	DIATARCOM MR SER	DIATARCOM MR	SER	SERVIER
7899000000405	FRUTAXX UNI	FRUTAXX	UNI	UNIAO QUIMICA
7899000000406	GLICAZIDA TOR	GLICAZIDA	TOR	TORRENT
7899000000407	ENTEROFIGON KLE	ENTEROFIGON	KLE	HERTZ FARMACEUTICA
7899000000408	PIOGLITAZONA GLO	PIOGLITAZONA	GLO	LABORATORIO GLOBO
7899000000409	LACTUGOLD	LACTUGOLD		OUTRO FABRICANTE
7899000000410	CLOR DE ONDANSETRONA NEO	CLOR DE ONDANSETRONA	NEO	HYPERA PHARMA
7899000000411	DIMETIGASS CIM	DIMETIGASS	CIM	CIMED
7899000000412	ONGLYZA AZN	ONGLYZA	AZN	ASTRAZENECA
7899000000413	OMENAX GEO	OMENAX	GEO	GEOLAB
7899000000414	SIMETICONA GLO	SIMETICONA	GLO	LABORATORIO GLOBO
7899000000415	DOZI EUR	DOZI	EUR	EUROFARMA
7899000000416	LINAGLIPTINA NEO	LINAGLIPTINA	NEO	HYPERA PHARMA
7899000000417	DESLAC MAX	DESLAC	MAX	MAXINUTRI
7899000000418	METADOXIL BAL	METADOXIL	BAL	BALDACCI
7899000000419	CLOR DE PIOGLITAZONA NVQ	CLOR DE PIOGLITAZONA	NVQ	EMS PHARMA
7899000000420	PIOMI MYR	PIOMI	MYR	MYRALIS PHARMA
7899000000421	LANZOPEPT GEO	LANZOPEPT	GEO	GEOLAB
7899000000422	FLEXENEMA AIR	FLEXENEMA	AIR	AIRELA PHARMACEUTICA
7899000000423	ESOMEPRAZOL LEG	ESOMEPRAZOL	LEG	EMS PHARMA
7899000000424	LENEMA NAT	LENEMA	NAT	NATULAB
7899000000425	DIASEC SDZ	DIASEC	SDZ	SANDOZ
7899000000426	GLIBENCLAMIDA MDQ	GLIBENCLAMIDA	MDQ	MEDQUIMICA
7899000000427	PROHN ACH	PROHN	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000428	CLOR DE SIBUTRAMINA BIO	CLOR DE SIBUTRAMINA	BIO	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000429	DAUF PAG	DAUF	PAG	PAGUE MENOS
7899000000430	AGLUCOSE BRA	AGLUCOSE	BRA	EMS PHARMA
7899000000431	AC URSODESOXICOLICO EMS	AC URSODESOXICOLICO	EMS	EMS PHARMA
7899000000432	GLICENIX GLO	GLICENIX	GLO	LABORATORIO GLOBO
7899000000433	NOVOPEN NND	NOVOPEN	NND	NOVO NORDISK
7899000000434	PANTOPRAZOL LEG	PANTOPRAZOL	LEG	EMS PHARMA
7899000000435	OLEO CIM	OLEO	CIM	CIMED
7899000000436	CLOR DE METFORMINA GEO	CLOR DE METFORMINA	GEO	GEOLAB
7899000000437	ADMUC BIO	ADMUC	BIO	BIOLAB
7899000000438	GLIBENCLAMIDA EMS	GLIBENCLAMIDA	EMS	EMS PHARMA
7899000000439	INVOKANA KEN	INVOKANA	KEN	KENVUE
7899000000440	ESPASMO FLATOL EMS	ESPASMO FLATOL	EMS	EMS PHARMA
7899000000441	IMECALCIO IME	IMECALCIO	IME	IMEC FARMACEUTICA
7899000000442	CRONOPLEX UNI	CRONOPLEX	UNI	UNIAO QUIMICA
7899000000443	ESCOPEN PHA	ESCOPEN	PHA	PHARLAB
7899000000444	PLESONAX NEO	PLESONAX	NEO	HYPERA PHARMA
7899000000445	DOVALLE DOV	DOVALLE	DOV	DOVALLE
7899000000446	SANDOZ SDZ	SANDOZ	SDZ	SANDOZ
7899000000447	LACTULOSE NTX	LACTULOSE	NTX	PAGUE MENOS
7899000000448	MAGNOSTASE NEO	MAGNOSTASE	NEO	HYPERA PHARMA
7899000000449	LACLAZE ASS	LACLAZE	ASS	ASSIFARMA
7899000000450	CLOR DE ONDANSETRONA GEO	CLOR DE ONDANSETRONA	GEO	GEOLAB
7899000000451	VILDAGLIPTINA RAN	VILDAGLIPTINA	RAN	RANBAXY
7899000000452	ENZILAC FRQ	ENZILAC	FRQ	FARMOQUIMICA
7899000000453	LACTULOSE BIO	LACTULOSE	BIO	BIOLAB
7899000000454	HEPATOVIT VMD	HEPATOVIT	VMD	VITAMEDIC
7899000000455	REHIDRABEN MMT	REHIDRABEN	MMT	MOMENTOS
7899000000456	MECOBE MYR	MECOBE	MYR	MYRALIS PHARMA
7899000000457	MESALAZINA PRD	MESALAZINA	PRD	PRATI DONADUZZI
7899000000458	GLIBENCLAMIDA CIM	GLIBENCLAMIDA	CIM	CIMED
7899000000459	EMPAGLIFLOZINA MDQ	EMPAGLIFLOZINA	MDQ	MEDQUIMICA
7899000000460	HUMAPEN HUM	HUMAPEN	HUM	HUMAPEN
7899000000461	DISPETIC ACH	DISPETIC	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000462	GLICEL BRS	GLICEL	BRS	BRASTERAPICA
7899000000463	DAPAGLIFLOZINA LEG	DAPAGLIFLOZINA	LEG	EMS PHARMA
7899000000464	LABORATORIO CATARINENSE CAT	LABORATORIO CATARINENSE	CAT	CATARINENSE PHARMA
7899000000465	DOMPERIDONA RAN	DOMPERIDONA	RAN	RANBAXY
7899000000466	HIDRADOSE BFT	HIDRADOSE	BFT	BIOFHITUS
7899000000467	CLOR DE SIBUTRAMINA ACH	CLOR DE SIBUTRAMINA	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000468	CLOR DE SIBUTRAMINA EMS	CLOR DE SIBUTRAMINA	EMS	EMS PHARMA
7899000000469	SUPRABIO CAT	SUPRABIO	CAT	CATARINENSE PHARMA
7899000000470	NATZ RDF	NATZ	RDF	RAIA DROGASIL SA
7899000000471	BALSAMO CAT	BALSAMO	CAT	CATARINENSE PHARMA
7899000000472	LIQUIDZ	LIQUIDZ		LIQUIDZ
7899000000473	GASTROBEM NAT	GASTROBEM	NAT	NATULAB
7899000000474	CLOR DE METFORMINA VMD	CLOR DE METFORMINA	VMD	VITAMEDIC
7899000000475	LANSOPRAZOL NVQ	LANSOPRAZOL	NVQ	EMS PHARMA
7899000000476	DAPAGLIFLOZINA NVQ	DAPAGLIFLOZINA	NVQ	EMS PHARMA
7899000000477	PRATIPRAZOL PRD	PRATIPRAZOL	PRD	PRATI DONADUZZI
7899000000478	GLIMEPIRIDA EMS	GLIMEPIRIDA	EMS	EMS PHARMA
7899000000479	PANVEL	PANVEL		GRUPO PANVEL
7899000000480	CISTOP	CISTOP		ARESE PHARMA LTDA.
7899000000481	KRESS KRE	KRESS	KRE	KRESS FARMACEUTICA
7899000000482	POLYDRAT PHC	POLYDRAT	PHC	PHARMASCIENCE
7899000000483	CLOR DE ONDANSETRONA BLA	CLOR DE ONDANSETRONA	BLA	BLAU FARMACEUTICA
7899000000484	SIMETICONA MUL	SIMETICONA	MUL	EMS PHARMA
7899000000485	BIOPRO ASS	BIOPRO	ASS	ASSIFARMA
7899000000486	PANTOPRAZOL NVQ	PANTOPRAZOL	NVQ	EMS PHARMA
7899000000487	ONDRAU GEO	ONDRAU	GEO	GEOLAB
7899000000488	RB	RB		SIN PROVEEDOR ASOCIADO
7899000000489	FLORAB CIF	FLORAB	CIF	CIFARMA
7899000000490	GLUCOVANCE MER	GLUCOVANCE	MER	MERCK
7899000000491	LACTOLINEA CIM	LACTOLINEA	CIM	CIMED
7899000000492	DIMEZIN TEU	DIMEZIN	TEU	TEUTO
7899000000493	NAUSEDRON CRI	NAUSEDRON	CRI	CRISTALIA
7899000000494	SITAGLIPTINA NEO	SITAGLIPTINA	NEO	HYPERA PHARMA
7899000000495	DAPLYS BRA	DAPLYS	BRA	EMS PHARMA
7899000000496	DIGESTIL TEU	DIGESTIL	TEU	TEUTO
7899000000497	MAGNALIV MYR	MAGNALIV	MYR	MYRALIS PHARMA
7899000000498	FORFIGC EUR	FORFIGC	EUR	EUROFARMA
7899000000499	CIMEGRIPE CIM	CIMEGRIPE	CIM	CIMED
7899000000500	FLORATIL MER	FLORATIL	MER	MERCK
7899000000501	ALCACHOFRAX CAT	ALCACHOFRAX	CAT	CATARINENSE PHARMA
7899000000502	OMEPRAZOL NEO	OMEPRAZOL	NEO	HYPERA PHARMA
7899000000503	GELMAX EMS	GELMAX	EMS	EMS PHARMA
7899000000504	LIQUID IV	LIQUID	IV	UNILEVER
7899000000505	SOFTOL ARE	SOFTOL	ARE	ARESE PHARMA LTDA.
7899000000506	FLACODIN VDO	FLACODIN	VDO	VIDORA
7899000000507	LOZEPREL MUL	LOZEPREL	MUL	EMS PHARMA
7899000000508	LANSOPRAZOL GER	LANSOPRAZOL	GER	EMS PHARMA
7899000000509	VONSET UNI	VONSET	UNI	UNIAO QUIMICA
7899000000510	TRIMEBUTINA LEG	TRIMEBUTINA	LEG	EMS PHARMA
7899000000511	TEUTOZOL TEU	TEUTOZOL	TEU	TEUTO
7899000000512	LACTOCARE KLE	LACTOCARE	KLE	HERTZ FARMACEUTICA
7899000000513	DROXAINE MEG	DROXAINE	MEG	MEGALABS
7899000000514	SIMETICONA CAT	SIMETICONA	CAT	CATARINENSE PHARMA
7899000000515	DIMETICONA AIR	DIMETICONA	AIR	AIRELA PHARMACEUTICA
7899000000516	BLUMEL HYP	BLUMEL	HYP	HYPERA PHARMA
7899000000517	MIRACALCIO GEO	MIRACALCIO	GEO	GEOLAB
7899000000518	VILDAGLIPTINA PHA	VILDAGLIPTINA	PHA	PHARLAB
7899000000519	HIDROXIDO DE ALUMINIO AIR	HIDROXIDO DE ALUMINIO	AIR	AIRELA PHARMACEUTICA
7899000000520	CANDITRAT TEU	CANDITRAT	TEU	TEUTO
7899000000521	CLOR DE METOCLOPRAMIDA TEU	CLOR DE METOCLOPRAMIDA	TEU	TEUTO
7899000000522	SORALYT SOB	SORALYT	SOB	SOBRAL
7899000000523	MUD MOM	MUD	MOM	MOMENTA FARMA
7899000000524	ULTRA FINE	ULTRA	FINE	BECTON DICKINSON
7899000000525	DICAZID PHA	DICAZID	PHA	PHARLAB
7899000000526	GOOD VIT	GOOD	VIT	GOMES SUPLEMENTOS ALIMENTARES LTDA
7899000000527	ARTENATIVA ART	ARTENATIVA	ART	ARTE NATIVA
7899000000528	APISFLORA AFL	APISFLORA	AFL	APIS FLORA
7899000000529	DOMPERIDONA LEG	DOMPERIDONA	LEG	EMS PHARMA
7899000000530	REGULACTO ASS	REGULACTO	ASS	ASSIFARMA
7899000000531	REIDRABETTER	REIDRABETTER		PAGUE MENOS
7899000000532	SIMETICON KLE	SIMETICON	KLE	HERTZ FARMACEUTICA
7899000000533	ENJOVIX FLASH ALT	ENJOVIX FLASH	ALT	ALTHAIA
7899000000534	LISTOGAS BIO	LISTOGAS	BIO	BIOLAB
7899000000535	ESMOG EMS	ESMOG	EMS	EMS PHARMA
7899000000536	SIMETICONA RDF	SIMETICONA	RDF	RAIA DROGASIL SA
7899000000537	MYCOLIN KEN	MYCOLIN	KEN	KENVUE
7899000000538	INTESTIN GLO	INTESTIN	GLO	LABORATORIO GLOBO
7899000000539	ONCICREM A GEO	ONCICREM A	GEO	GEOLAB
7899000000540	IFAL IFA	IFAL	IFA	IFAL
7899000000541	BENEFIBER GSK	BENEFIBER	GSK	GSK
7899000000542	BRASTERAPICA BRS	BRASTERAPICA	BRS	BRASTERAPICA
7899000000543	ELPRAZOL PHA	ELPRAZOL	PHA	PHARLAB
7899000000544	TAMARETI KLE	TAMARETI	KLE	HERTZ FARMACEUTICA
7899000000545	HIDROXIDO AIR	HIDROXIDO	AIR	AIRELA PHARMACEUTICA
7899000000546	PROTEFIGAN HEZ	PROTEFIGAN	HEZ	HERTZ FARMACEUTICA
7899000000547	LUFREE UNF	LUFREE	UNF	UNIFABRA
7899000000548	ASTRAZENECA AZN	ASTRAZENECA	AZN	ASTRAZENECA
7899000000549	OMEPRAZOL PHA	OMEPRAZOL	PHA	PHARLAB
7899000000550	MICROBIX APS	MICROBIX	APS	APSEN
7899000000551	OMEPRAZOL MUL	OMEPRAZOL	MUL	EMS PHARMA
7899000000552	PHILLIPS ASP	PHILLIPS	ASP	ASPEN
7899000000553	CULTURELLE CIF	CULTURELLE	CIF	EMS PHARMA
7899000000554	CATARINENSE	CATARINENSE		CATARINENSE PHARMA
7899000000555	AFTANAX AIR	AFTANAX	AIR	AIRELA PHARMACEUTICA
7899000000556	LATOLISE MAN	LATOLISE	MAN	HYPERA PHARMA
7899000000557	NISTAMAX NAT	NISTAMAX	NAT	NATULAB
7899000000558	NOURKRIN	NOURKRIN		THERASKIN
7899000000559	ZIPROL BAL	ZIPROL	BAL	BALDACCI
7899000000560	ALUMIMAX NAT	ALUMIMAX	NAT	NATULAB
7899000000561	GUTTALAX OPE	GUTTALAX	OPE	OPELLA
7899000000562	DOMPERIDONA NVQ	DOMPERIDONA	NVQ	EMS PHARMA
7899000000563	LAXENOL NAT	LAXENOL	NAT	NATULAB
7899000000564	DORSPAN EMS	DORSPAN	EMS	EMS PHARMA
7899000000565	ENEMED HEZ	ENEMED	HEZ	HERTZ FARMACEUTICA
7899000000566	ONDANSETRONA RAN	ONDANSETRONA	RAN	RANBAXY
7899000000567	URSODESOXICOLICO BIO	URSODESOXICOLICO	BIO	BIOLAB
7899000000568	ZEROGLUT UNI	ZEROGLUT	UNI	UNIAO QUIMICA
7899000000569	PIOGLITAZONA TEU	PIOGLITAZONA	TEU	TEUTO
7899000000570	MAL TRIMEBUTINA EUR	MAL TRIMEBUTINA	EUR	EUROFARMA
7899000000571	NAUSILON B6 CIF	NAUSILON B6	CIF	CIFARMA
7899000000572	LANZ EMS	LANZ	EMS	EMS PHARMA
7899000000573	SIMETICONA EUR	SIMETICONA	EUR	EUROFARMA
7899000000574	VIVACITA PRO	VIVACITA	PRO	PROMOFARMA
7899000000575	NEOLYTE NEO	NEOLYTE	NEO	HYPERA PHARMA
7899000000576	DIGEDRAT MED	DIGEDRAT	MED	MEDLEY
7899000000577	REDRALITE KRE	REDRALITE	KRE	KRESS FARMACEUTICA
7899000000578	BENEGRIP HYP	BENEGRIP	HYP	HYPERA PHARMA
7899000000579	PREVCAL MDK	PREVCAL	MDK	MASSIME
7899000000580	LIPOMAX FRQ	LIPOMAX	FRQ	FARMOQUIMICA
7899000000581	NATUCLER NLF	NATUCLER	NLF	NATURELIFE
7899000000582	ONDAVON NEO	ONDAVON	NEO	HYPERA PHARMA
7899000000583	SILUSGEL AIR	SILUSGEL	AIR	AIRELA PHARMACEUTICA
7899000000584	SITAGLIPTINA RAN	SITAGLIPTINA	RAN	RANBAXY
7899000000585	VALDA EUR	VALDA	EUR	EUROFARMA
7899000000586	LACTOBEM CAT	LACTOBEM	CAT	CATARINENSE PHARMA
7899000000587	PROUR BIO	PROUR	BIO	BIOLAB
7899000000588	MOTIRIDONA MUL	MOTIRIDONA	MUL	EMS PHARMA
7899000000589	BILIPLEX ECF	BILIPLEX	ECF	ECOFITUS
7899000000590	UNIQMED	UNIQMED		OUTRO FABRICANTE
7899000000591	STELARA JNS	STELARA	JNS	JANSSEN
7899000000592	ESPASLIT DUO GEO	ESPASLIT DUO	GEO	GEOLAB
7899000000593	FLORABAC KLE	FLORABAC	KLE	HERTZ FARMACEUTICA
7899000000594	ORALZ BIO	ORALZ	BIO	BIOLAB
7899000000595	SIMETICONA MDQ	SIMETICONA	MDQ	MEDQUIMICA
7899000000596	NATCOFARMA	NATCOFARMA		NATCOFARMA LTDA
7899000000597	GLIMEPIRIDA GEO	GLIMEPIRIDA	GEO	GEOLAB
7899000000598	LACTULAXY AIR	LACTULAXY	AIR	AIRELA PHARMACEUTICA
7899000000599	LISADOR MAN	LISADOR	MAN	HYPERA PHARMA
7899000000600	ALMEIDA PRADO ALM	ALMEIDA PRADO	ALM	ALMEIDA PRADO
7899000000601	ESOMEPRAZOL MAG NEO	ESOMEPRAZOL MAG	NEO	HYPERA PHARMA
7899000000602	DUCODIL CIM	DUCODIL	CIM	CIMED
7899000000603	DAONIL SNF	DAONIL	SNF	SANOFI FARMACEUTICA
7899000000604	GOULART	GOULART		OUTRO FABRICANTE
7899000000605	ULTRACLER	ULTRACLER		OUTRO FABRICANTE
7899000000606	LACBI EUR	LACBI	EUR	EUROFARMA
7899000000607	MESALAZINA LEG	MESALAZINA	LEG	EMS PHARMA
7899000000608	UNIPHAR UNP	UNIPHAR	UNP	UNIPHAR
7899000000609	LISON CIF	LISON	CIF	CIFARMA
7899000000610	SITAGLIP SDZ	SITAGLIP	SDZ	SANDOZ
7899000000611	EXPLEND	EXPLEND		SIN PROVEEDOR ASOCIADO
7899000000612	DIMEFTAL GEO	DIMEFTAL	GEO	GEOLAB
7899000000613	GLIBENCLAMIDA PRD	GLIBENCLAMIDA	PRD	PRATI DONADUZZI
7899000000614	GLICEFOR GEO	GLICEFOR	GEO	GEOLAB
7899000000615	HIDRACT NEXTER	HIDRACT NEXTER		ASSIFARMA
7899000000616	NATIVITA NTV	NATIVITA	NTV	NATIVITA FARMACEUTICA
7899000000617	PRIMIA CAT	PRIMIA	CAT	CATARINENSE PHARMA
7899000000618	SALICETIL BRS	SALICETIL	BRS	BRASTERAPICA
7899000000619	ADV ADV	ADV	ADV	ADV
7899000000620	SIMETICONA NVQ	SIMETICONA	NVQ	EMS PHARMA
7899000000621	H BACTER CIF	H BACTER	CIF	CIFARMA
7899000000622	ALCACHOFRA NAT	ALCACHOFRA	NAT	NATULAB
7899000000623	ACETONIDA DE TRIANCINOLONA GEO	ACETONIDA DE TRIANCINOLONA	GEO	GEOLAB
7899000000624	FARMAX FAM	FARMAX	FAM	FARMAX CIA
7899000000625	PROTENA ACH	PROTENA	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000626	CLOR DE SIBUTRAMINA LEG	CLOR DE SIBUTRAMINA	LEG	EMS PHARMA
7899000000627	LIVIOBACC ECF	LIVIOBACC	ECF	ECOFITUS
7899000000628	HELYDRA ECF	HELYDRA	ECF	ECOFITUS
7899000000629	DAPFLOW EMS	DAPFLOW	EMS	EMS PHARMA
7899000000630	BENDCAL K2	BENDCAL	K2	STARTFARMA
7899000000631	ECOFITUS ECF	ECOFITUS	ECF	ECOFITUS
7899000000632	BIOFHITUS BFT	BIOFHITUS	BFT	BIOFHITUS
7899000000633	FORASTOR UNI	FORASTOR	UNI	UNIAO QUIMICA
7899000000634	SANOFIAVENTIS SNF	SANOFIAVENTIS	SNF	SANOFI FARMACEUTICA
7899000000635	LACTANON NVQ	LACTANON	NVQ	EMS PHARMA
7899000000636	HIDRAFITO DOM	HIDRAFITO	DOM	DOMINA FARMA
7899000000637	SENARETI NEO	SENARETI	NEO	HYPERA PHARMA
7899000000638	DIGESIGMA NVQ	DIGESIGMA	NVQ	EMS PHARMA
7899000000639	FOSFATO DE SITAGLIPTINA NEO	FOSFATO DE SITAGLIPTINA	NEO	HYPERA PHARMA
7899000000640	NEPRAZOL CIM	NEPRAZOL	CIM	CIMED
7899000000641	BIOPANTOVIT	BIOPANTOVIT		OUTRO FABRICANTE
7899000000642	CAPVIT	CAPVIT		OUTRO FABRICANTE
7899000000643	PARIET CEL	PARIET	CEL	CELLERA FARMA
7899000000644	BENEFLORA BIO	BENEFLORA	BIO	BIOLAB
7899000000645	GEOVIT A2F	GEOVIT	A2F	A2F LABORATORIO
7899000000646	LAXSOTRIN CAT	LAXSOTRIN	CAT	CATARINENSE PHARMA
7899000000647	LANSOPRAZOL MED	LANSOPRAZOL	MED	MEDLEY
7899000000648	SOBE12	SOBE12		HYPERA PHARMA
7899000000649	OLEO MINERAL IME	OLEO MINERAL	IME	IMEC FARMACEUTICA
7899000000650	FRUSALT CIM	FRUSALT	CIM	CIMED
7899000000651	ADVITIL KRE	ADVITIL	KRE	KRESS FARMACEUTICA
7899000000652	SILARYM MYR	SILARYM	MYR	MYRALIS PHARMA
7899000000653	CLOR DE SIBUTRAMINA GER	CLOR DE SIBUTRAMINA	GER	EMS PHARMA
7899000000654	SIMETICONA PRD	SIMETICONA	PRD	PRATI DONADUZZI
7899000000655	OMEPRAZOL CIF	OMEPRAZOL	CIF	CIFARMA
7899000000656	NANCARE NES	NANCARE	NES	NESTLE CIA
7899000000657	SINTAFLAT GLO	SINTAFLAT	GLO	LABORATORIO GLOBO
7899000000658	LAXOL DDT	LAXOL	DDT	LAB DAUDT OLIVEIRA
7899000000659	CLORIDRATO DE ONDANSETRONA PRD	CLORIDRATO DE ONDANSETRONA	PRD	PRATI DONADUZZI
7899000000660	RESFRIMUNE FRH	RESFRIMUNE	FRH	FORHEALTH NUTRICIONAL
7899000000661	OSTEOFIX D NAT	OSTEOFIX D	NAT	NATULAB
7899000000662	SIMETICONA SDZ	SIMETICONA	SDZ	SANDOZ
7899000000663	FLORAMAIS MAX	FLORAMAIS	MAX	MAXINUTRI
7899000000664	ENTOMAC INR	ENTOMAC	INR	ASSIFARMA
7899000000665	EUPEPT CIF	EUPEPT	CIF	CIFARMA
7899000000666	NERVAMIN PRD	NERVAMIN	PRD	PRATI DONADUZZI
7899000000667	VILDAGLIPTINA NEO	VILDAGLIPTINA	NEO	HYPERA PHARMA
7899000000668	HIDRORAL ADV	HIDRORAL	ADV	ADV
7899000000669	REHYDRON SPN	REHYDRON	SPN	SUPLAN LAB DE SUPLEMENTOS
7899000000670	ZINQUA AIR	ZINQUA	AIR	AIRELA PHARMACEUTICA
7899000000671	VITAMINA D3 BIO	VITAMINA D3	BIO	BIOLAB
7899000000672	PRAZOL MED	PRAZOL	MED	MEDLEY
7899000000673	ADV TAY	ADV	TAY	TAYUYNA
7899000000674	FIGEST BFT	FIGEST	BFT	BIOFHITUS
7899000000675	AFTIKE KRE	AFTIKE	KRE	KRESS FARMACEUTICA
7899000000676	BROMOPRIDA LEG	BROMOPRIDA	LEG	EMS PHARMA
7899000000677	GLIMEPIRIDA PRD	GLIMEPIRIDA	PRD	PRATI DONADUZZI
7899000000678	SEMEBETTER PAG	SEMEBETTER	PAG	PAGUE MENOS
7899000000679	ESGRILAX	ESGRILAX		OUTRO FABRICANTE
7899000000680	ENDORUS HEB	ENDORUS	HEB	HEBRON
7899000000681	CLOR DE METFORMINA MUL	CLOR DE METFORMINA	MUL	EMS PHARMA
7899000000682	GLIMEPIRIDA GER	GLIMEPIRIDA	GER	EMS PHARMA
7899000000683	OPELLA HEALTHCARE	OPELLA HEALTHCARE		OPELLA
7899000000684	ANTIAZIL KRE	ANTIAZIL	KRE	KRESS FARMACEUTICA
7899000000685	COLOMETIN	COLOMETIN		LABORATORIO SAUDE
7899000000686	REGULAX FIBRAS	REGULAX FIBRAS		ECOFITUS
7899000000687	BROMOPRIDA ACH	BROMOPRIDA	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000688	HEPALINA	HEPALINA		OUTRO FABRICANTE
7899000000689	POSDRINK CAT	POSDRINK	CAT	CATARINENSE PHARMA
7899000000690	ENTYVIO TKD	ENTYVIO	TKD	TAKEDA PHARMA
7899000000691	MAXINUTRI MAX	MAXINUTRI	MAX	MAXINUTRI
7899000000692	PAGUE MENOS	PAGUE MENOS		PAGUE MENOS
7899000000693	PANVEL PVL	PANVEL	PVL	GRUPO PANVEL
7899000000694	GLUTEZYM MAX	GLUTEZYM	MAX	MAXINUTRI
7899000000695	FORGAS UNI	FORGAS	UNI	UNIAO QUIMICA
7899000000696	INIBILIP BIO	INIBILIP	BIO	BIOLAB
7899000000697	KATIGUA NTL	KATIGUA	NTL	GRUPO NATUBELL
